,trial_id,worker_id,supposed_answer_transcript,auto_transcript,status,answer_files
372,25,A3L0DCUXI7X3A9,no Kelly is pulling Judy,no Kelly is pulling dirty,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/A3L0DCUXI7X3A9_prosody_study_exp8_01_25_2020_trial_25.wav
42,25,A17FGZ1I5P9RZA,no Kelly is pulling Judy,no Kelly is pulling two,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/A17FGZ1I5P9RZA_prosody_study_exp8_01_25_2020_trial_25.wav
271,25,A2YCMT5BPA0AG9,no Kelly is pulling Judy,no Kelly is feeling Beauty,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/A2YCMT5BPA0AG9_prosody_study_exp8_01_25_2020_trial_25.wav
352,26,A333STM8M95GJX,no Kelly is pulling Judy,no Kelly blown Judy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/A333STM8M95GJX_prosody_study_exp8_01_25_2020_trial_26.wav
401,26,A17Q4QN6UE0EZC,no Kelly is pulling Judy,know Kelly's pulling Judy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/A17Q4QN6UE0EZC_prosody_study_exp8_01_25_2020_trial_26.wav
344,26,A1R5W4RQZTROD8,no Kelly is pulling Judy,no Kelly is pulling Tootsie,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/A1R5W4RQZTROD8_prosody_study_exp8_01_25_2020_trial_26.wav
330,26,AZBVA5LTFNE47,no Kelly is pulling Judy,NA,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/AZBVA5LTFNE47_prosody_study_exp8_01_25_2020_trial_26.wav
47,26,A3S9PVM70FFORD,no Kelly is pulling Judy,no money is not going your way,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/A3S9PVM70FFORD_prosody_study_exp8_01_25_2020_trial_26.wav
55,26,A3KS8NN4LZ0L4W,no Kelly is pulling Judy,NA,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/A3KS8NN4LZ0L4W_prosody_study_exp8_01_25_2020_trial_26.wav
123,26,A1U8RH67FLZW87,no Kelly is pulling Judy,NA,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/A1U8RH67FLZW87_prosody_study_exp8_01_22_2020_trial_26.wav
615,26,A1DNJ17PE2RYJZ,no Kelly is pulling Judy,no Kelly is playing Judy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/A1DNJ17PE2RYJZ_prosody_study_exp8_01_25_2020_trial_26.wav
307,26,A28HB7240OFGEW,no Kelly is pulling Judy,no Kelly is throwing Judy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/A28HB7240OFGEW_prosody_study_exp8_01_25_2020_trial_26.wav
21,26,A17FGZ1I5P9RZA,no Kelly is pulling Judy,no Kelly is pushing Judy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/A17FGZ1I5P9RZA_prosody_study_exp8_01_25_2020_trial_26.wav
435,26,A3L0DCUXI7X3A9,no Kelly is pulling Judy,know Kelly's pulling Judy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/A3L0DCUXI7X3A9_prosody_study_exp8_01_25_2020_trial_26.wav
361,27,A333STM8M95GJX,no Kelly is pulling Judy,no Kelly was pulling Genie,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/A333STM8M95GJX_prosody_study_exp8_01_25_2020_trial_27.wav
350,27,A2FLOH4DM8A4ZS,no Kelly is pulling Judy,no Telly is playing Judy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/A2FLOH4DM8A4ZS_prosody_study_exp8_01_25_2020_trial_27.wav
555,27,A2CHDWKAYZ3P3E,no Kelly is pulling Judy,no Kelly is fully Judy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/A2CHDWKAYZ3P3E_prosody_study_exp8_01_25_2020_trial_27.wav
260,27,A2YCMT5BPA0AG9,no Kelly is pulling Judy,no Kelly is playing Judy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/A2YCMT5BPA0AG9_prosody_study_exp8_01_25_2020_trial_27.wav
286,27,A28HB7240OFGEW,no Kelly is pulling Judy,no Kelly is playing Judy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/A28HB7240OFGEW_prosody_study_exp8_01_25_2020_trial_27.wav
373,27,A1R5W4RQZTROD8,no Kelly is pulling Judy,no Kelly is pulling Duty,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/A1R5W4RQZTROD8_prosody_study_exp8_01_25_2020_trial_27.wav
0,27,A17FGZ1I5P9RZA,no Kelly is pulling Judy,no Kelly is pushing Judy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/A17FGZ1I5P9RZA_prosody_study_exp8_01_25_2020_trial_27.wav
382,27,AZBVA5LTFNE47,no Kelly is pulling Judy,NA,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/AZBVA5LTFNE47_prosody_study_exp8_01_25_2020_trial_27.wav
57,27,A3KS8NN4LZ0L4W,no Kelly is pulling Judy,NA,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/A3KS8NN4LZ0L4W_prosody_study_exp8_01_25_2020_trial_27.wav
438,27,A17Q4QN6UE0EZC,no Kelly is pulling Judy,no tell he's pulling Judy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/A17Q4QN6UE0EZC_prosody_study_exp8_01_25_2020_trial_27.wav
398,27,A3L0DCUXI7X3A9,no Kelly is pulling Judy,"no, he's pulling Judy",auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/A3L0DCUXI7X3A9_prosody_study_exp8_01_25_2020_trial_27.wav
66,27,A3S9PVM70FFORD,no Kelly is pulling Judy,no runny is a pudding jelly,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/A3S9PVM70FFORD_prosody_study_exp8_01_25_2020_trial_27.wav
122,27,A1U8RH67FLZW87,no Kelly is pulling Judy,NA,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/A1U8RH67FLZW87_prosody_study_exp8_01_22_2020_trial_27.wav
314,28,A17Q4QN6UE0EZC,no Kelly is pulling Judy,know Kelly's pulling Judy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/A17Q4QN6UE0EZC_prosody_study_exp8_01_25_2020_trial_28.wav
311,28,A1ICZ6VHY7Y2OY,no Kelly is pulling Judy,no Kelly is spooling Judy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/A1ICZ6VHY7Y2OY_prosody_study_exp8_01_25_2020_trial_28.wav
278,28,A3L0DCUXI7X3A9,no Kelly is pulling Judy,know Kelly's pulling Judy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/A3L0DCUXI7X3A9_prosody_study_exp8_01_25_2020_trial_28.wav
210,28,A2LBMK0NVVBDFK,no Kelly is pulling Judy,no Kelly is pulling G,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/A2LBMK0NVVBDFK_prosody_study_exp8_01_25_2020_trial_28.wav
261,28,AZBVA5LTFNE47,no Kelly is pulling Judy,NA,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/AZBVA5LTFNE47_prosody_study_exp8_01_25_2020_trial_28.wav
596,28,A17FGZ1I5P9RZA,no Kelly is pulling Judy,little Kelly is pulling me,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/A17FGZ1I5P9RZA_prosody_study_exp8_01_25_2020_trial_28.wav
4,28,A1DNJ17PE2RYJZ,no Kelly is pulling Judy,no Kelly is playing Judy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/A1DNJ17PE2RYJZ_prosody_study_exp8_01_25_2020_trial_28.wav
567,28,A3S9PVM70FFORD,no Kelly is pulling Judy,No Limit you can pull in July,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/A3S9PVM70FFORD_prosody_study_exp8_01_25_2020_trial_28.wav
472,28,A1U8RH67FLZW87,no Kelly is pulling Judy,NA,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/A1U8RH67FLZW87_prosody_study_exp8_01_22_2020_trial_28.wav
560,28,A3KS8NN4LZ0L4W,no Kelly is pulling Judy,NA,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/A3KS8NN4LZ0L4W_prosody_study_exp8_01_25_2020_trial_28.wav
408,28,A28HB7240OFGEW,no Kelly is pulling Judy,no Telly is playing Judy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/A28HB7240OFGEW_prosody_study_exp8_01_25_2020_trial_28.wav
473,29,A1U8RH67FLZW87,no Kelly is pulling Judy,NA,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/A1U8RH67FLZW87_prosody_study_exp8_01_22_2020_trial_29.wav
232,29,A333STM8M95GJX,no Kelly is pulling Judy,know Kelly's Towing Judy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/A333STM8M95GJX_prosody_study_exp8_01_25_2020_trial_29.wav
212,29,AZBVA5LTFNE47,no Kelly is pulling Judy,NA,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/AZBVA5LTFNE47_prosody_study_exp8_01_25_2020_trial_29.wav
276,29,A17Q4QN6UE0EZC,no Kelly is pulling Judy,know Kelly's pulling Judy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/A17Q4QN6UE0EZC_prosody_study_exp8_01_25_2020_trial_29.wav
217,29,A1R5W4RQZTROD8,no Kelly is pulling Judy,no Kelly is pulling Duty,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/A1R5W4RQZTROD8_prosody_study_exp8_01_25_2020_trial_29.wav
549,29,A3S9PVM70FFORD,no Kelly is pulling Judy,no Kelly is Curling Jelly,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/A3S9PVM70FFORD_prosody_study_exp8_01_25_2020_trial_29.wav
426,29,A28HB7240OFGEW,no Kelly is pulling Judy,no Telly is playing Judy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/A28HB7240OFGEW_prosody_study_exp8_01_25_2020_trial_29.wav
556,29,A3KS8NN4LZ0L4W,no Kelly is pulling Judy,NA,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/A3KS8NN4LZ0L4W_prosody_study_exp8_01_25_2020_trial_29.wav
83,30,A3KS8NN4LZ0L4W,no Kelly is pulling Judy,NA,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/A3KS8NN4LZ0L4W_prosody_study_exp8_01_25_2020_trial_30.wav
50,30,A2WIDLIJ6PVME8,no Kelly is pulling Judy,no Kelly is pushing Judy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/A2WIDLIJ6PVME8_prosody_study_exp8_01_25_2020_trial_30.wav
443,30,AZBVA5LTFNE47,no Kelly is pulling Judy,NA,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/AZBVA5LTFNE47_prosody_study_exp8_01_25_2020_trial_30.wav
411,30,A2FLOH4DM8A4ZS,no Kelly is pulling Judy,no Kelly is pulling Duty,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/A2FLOH4DM8A4ZS_prosody_study_exp8_01_25_2020_trial_30.wav
91,30,A3S9PVM70FFORD,no Kelly is pulling Judy,no penny is important,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/A3S9PVM70FFORD_prosody_study_exp8_01_25_2020_trial_30.wav
627,30,A1DNJ17PE2RYJZ,no Kelly is pulling Judy,no Kelly is playing Judy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/A1DNJ17PE2RYJZ_prosody_study_exp8_01_25_2020_trial_30.wav
178,30,A1U8RH67FLZW87,no Kelly is pulling Judy,NA,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/A1U8RH67FLZW87_prosody_study_exp8_01_22_2020_trial_30.wav
368,30,A1ICZ6VHY7Y2OY,no Kelly is pulling Judy,no Kelly is fully Judy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/A1ICZ6VHY7Y2OY_prosody_study_exp8_01_25_2020_trial_30.wav
22,30,A17FGZ1I5P9RZA,no Kelly is pulling Judy,O'Kelly's is bling Judy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/A17FGZ1I5P9RZA_prosody_study_exp8_01_25_2020_trial_30.wav
339,30,A3L0DCUXI7X3A9,no Kelly is pulling Judy,know Kelly's pulling Judy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/A3L0DCUXI7X3A9_prosody_study_exp8_01_25_2020_trial_30.wav
377,30,A17Q4QN6UE0EZC,no Kelly is pulling Judy,know Kelly's pulling Judy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/A17Q4QN6UE0EZC_prosody_study_exp8_01_25_2020_trial_30.wav
392,31,AZBVA5LTFNE47,yes Kelly is pulling Judy,NA,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/AZBVA5LTFNE47_prosody_study_exp8_01_25_2020_trial_31.wav
446,31,A2LBMK0NVVBDFK,yes Kelly is pulling Judy,yes Kelly is bullying Judy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/A2LBMK0NVVBDFK_prosody_study_exp8_01_25_2020_trial_31.wav
412,31,A333STM8M95GJX,yes Kelly is pulling Judy,no skelly's pulling Judy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/A333STM8M95GJX_prosody_study_exp8_01_25_2020_trial_31.wav
62,31,A2WIDLIJ6PVME8,yes Kelly is pulling Judy,yeah Kelly is pulling Judy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/A2WIDLIJ6PVME8_prosody_study_exp8_01_25_2020_trial_31.wav
78,31,A3KS8NN4LZ0L4W,yes Kelly is pulling Judy,NA,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/A3KS8NN4LZ0L4W_prosody_study_exp8_01_25_2020_trial_31.wav
407,31,A1R5W4RQZTROD8,yes Kelly is pulling Judy,yes Kelly is pulling Duty,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/A1R5W4RQZTROD8_prosody_study_exp8_01_25_2020_trial_31.wav
179,31,A1U8RH67FLZW87,yes Kelly is pulling Judy,NA,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/A1U8RH67FLZW87_prosody_study_exp8_01_22_2020_trial_31.wav
71,31,A3S9PVM70FFORD,yes Kelly is pulling Judy,"yes, it is hot in July",auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/A3S9PVM70FFORD_prosody_study_exp8_01_25_2020_trial_31.wav
56,32,A3KS8NN4LZ0L4W,yes Kelly is pulling Judy,NA,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/A3KS8NN4LZ0L4W_prosody_study_exp8_01_25_2020_trial_32.wav
46,32,A3S9PVM70FFORD,yes Kelly is pulling Judy,"yes, Bollinger",auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/A3S9PVM70FFORD_prosody_study_exp8_01_25_2020_trial_32.wav
333,32,AZBVA5LTFNE47,yes Kelly is pulling Judy,NA,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/AZBVA5LTFNE47_prosody_study_exp8_01_25_2020_trial_32.wav
429,32,A3L0DCUXI7X3A9,yes Kelly is pulling Judy,"yes, he's pulling Judy",auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/A3L0DCUXI7X3A9_prosody_study_exp8_01_25_2020_trial_32.wav
338,32,A1R5W4RQZTROD8,yes Kelly is pulling Judy,yes tellius pulling Duty,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/A1R5W4RQZTROD8_prosody_study_exp8_01_25_2020_trial_32.wav
354,32,A333STM8M95GJX,yes Kelly is pulling Judy,yes Kelly is going Judy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/A333STM8M95GJX_prosody_study_exp8_01_25_2020_trial_32.wav
614,32,A1DNJ17PE2RYJZ,yes Kelly is pulling Judy,NA,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/A1DNJ17PE2RYJZ_prosody_study_exp8_01_25_2020_trial_32.wav
124,32,A1U8RH67FLZW87,yes Kelly is pulling Judy,NA,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/A1U8RH67FLZW87_prosody_study_exp8_01_22_2020_trial_32.wav
403,32,A1ICZ6VHY7Y2OY,yes Kelly is pulling Judy,yes Kelly is bullying Judy,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/A1ICZ6VHY7Y2OY_prosody_study_exp8_01_25_2020_trial_32.wav
211,32,A2YCMT5BPA0AG9,yes Kelly is pulling Judy,yes Kelly is pulling UT,auto_fail,/Users/xzfang/Desktop/prosody_study_data/exp8/responses_to_analyze/A2YCMT5BPA0AG9_prosody_study_exp8_01_25_2020_trial_32.wav
